ID,Name,RAJ2000,DEJ2000,zlambda,lambda,Ng,iLum,MWLc,e_MWLc,dist_to_5th_neighbor_Mpc,neighbor_density_knn,feed_proxy,lensing_tightness,ambient_smoothing_proxy,choke_L1,choke_L2,feed_times_tightness
8199,RMJ085802.6+160859.6,134.5107134,16.1498843,0.4499,49.92,63,34.837,4.538,0.696,70.25746003430115,2.8835179878660973e-06,49.92,4.538,2.8835179878660973e-06,78562700.47673438,1573772.044806378,226.53696000000002
7632,RMJ085840.6+162007.6,134.6693141,16.3354392,0.446,57.42,82,37.05,5.231,0.662,66.49664641620869,3.4009540945063256e-06,57.42,5.231,3.4009540945063256e-06,88317575.49600214,1538097.796865241,300.36402
18775,RMJ085933.0+163246.6,134.8875855,16.5462785,0.275,28.9,77,21.945,2.816,0.423,52.704429421302954,6.830596825432076e-06,28.9,2.816,6.830596825432076e-06,11914390.803596005,412262.6575638756,81.38239999999999
37338,RMJ090023.4+163647.5,135.0975961,16.6131957,0.3888,24.21,63,15.363,2.274,0.453,77.77944717008914,2.1252275833470046e-06,24.21,2.274,2.1252275833470046e-06,25904773.88463809,1070003.0518231345,55.053540000000005
9142,RMJ090407.1+162711.9,136.0297854,16.4533113,0.4941,62.24,60,35.109,5.568,0.842,72.41835440948577,2.633019310053776e-06,62.24,5.568,2.633019310053776e-06,131617842.17713243,2114682.5542598395,346.55232
18584,RMJ090625.9+164628.7,136.608046,16.7746376,0.3059,21.77,61,14.651,2.116,0.4,81.51701115097237,1.8461001466424011e-06,21.77,2.116,1.8461001466424011e-06,24952774.140547797,1146200.006456031,46.06532
49431,RMJ090442.5+163522.6,136.176959,16.5896001,0.4801,35.26,47,20.808,2.772,0.734,72.07631737127416,2.6706823312538055e-06,35.26,2.772,2.6706823312538055e-06,36597658.52950157,1037936.997433397,97.74071999999998
5985,RMJ090606.9+165555.1,136.5288755,16.9319674,0.4363,55.67,77,40.959,5.118,0.602,62.72313601281788,4.052441070379395e-06,55.67,5.118,4.052441070379395e-06,70308008.1984574,1262942.4860509683,284.91906
43823,RMJ090749.5+171132.2,136.9563867,17.192287,0.5323,52.05,44,28.177,3.337,1.067,94.3959311547901,1.1888858972755453e-06,52.05,3.337,1.1888858972755453e-06,146095475.0981827,2806829.4927604743,173.69085
4840,RMJ090536.4+172744.5,136.4017405,17.4623623,0.4529,62.52,79,36.643,5.595,0.775,59.750714442163826,4.687817461722709e-06,62.52,5.595,4.687817461722709e-06,74618818.42802247,1193519.1687143708,349.7994
36818,RMJ090713.3+171921.9,136.8056068,17.322756,0.3599,20.64,49,19.817,1.977,0.402,74.55003152667717,2.4135511414838953e-06,20.64,1.977,2.4135511414838953e-06,16906739.3263986,819124.9673642733,40.80528
20649,RMJ090700.1+173443.4,136.7505093,17.5787148,0.5426,74.23,50,39.1,5.581,1.45,101.87631100526097,9.45758750789741e-07,74.23,5.581,9.45758750789741e-07,438037321.51995844,5901082.062777293,414.27763000000004
6993,RMJ090531.8+175652.4,136.3825355,17.9478988,0.1323,25.11,40,15.563,2.507,0.401,70.9108305825917,2.8045441618946027e-06,25.11,2.507,2.8045441618946027e-06,22445989.92424985,893906.4087714,62.95077
4152,RMJ085822.3+165707.7,134.5929022,16.9521283,0.4122,80.66,145,50.935,7.236,0.713,83.61874034587005,1.7103663248109474e-06,80.66,7.236,1.7103663248109474e-06,341246054.4465604,4230672.631373176,583.65576
18865,RMJ085757.1+170447.3,134.4877339,17.0797968,0.3302,27.3,83,17.407,2.675,0.418,54.28045674374856,6.252727755472819e-06,27.3,2.675,6.252727755472819e-06,11679302.674913567,427813.28479536873,73.0275
15839,RMJ085845.1+171003.1,134.6879416,17.1675214,0.3516,33.11,72,25.953,3.17,0.454,59.35156737569099,4.783033500571342e-06,33.11,3.17,4.783033500571342e-06,21943960.874926444,662759.3136492432,104.9587
44866,RMJ085101.7+163857.3,132.7571873,16.6492416,0.3162,19.91,55,15.751,1.913,0.407,78.30740753892368,2.0825309328256377e-06,19.91,1.913,2.0825309328256377e-06,18289202.527388796,918593.7984625212,38.087830000000004
13716,RMJ085018.9+165023.5,132.5787125,16.8398494,0.3394,30.38,67,20.736,2.955,0.401,64.53099744149122,3.721301569707725e-06,30.38,2.955,3.721301569707725e-06,24124059.369649757,794077.0036092745,89.77289999999999
22568,RMJ085401.0+171408.5,133.504267,17.2356872,0.5087,46.06,53,24.532,3.856,0.936,73.92204354298116,2.4755865085853635e-06,46.06,3.856,2.4755865085853635e-06,71743548.19920675,1557610.6860444366,177.60736
29515,RMJ085320.2+171325.2,133.3343077,17.223673,0.5273,58.1,66,33.099,4.716,1.217,83.15575837438051,1.7390938290979098e-06,58.1,4.716,1.7390938290979098e-06,157553086.2196936,2711757.0777916275,273.99960000000004
9895,RMJ085407.7+172518.8,133.5321115,17.4218771,0.2748,26.67,59,15.839,2.63,0.392,31.18327603961966,3.297879495383307e-05,26.67,2.63,3.297879495383307e-05,2126884.8694499526,79748.21407761352,70.1421
19219,RMJ085615.6+173444.1,134.0648149,17.5789211,0.5037,50.27,52,28.939,4.202,0.969,80.96836324126856,1.8838829666974517e-06,50.27,4.202,1.8838829666974517e-06,112127209.45733988,2230499.4918905883,211.23454
8526,RMJ085637.8+173911.3,134.1575753,17.6531331,0.5483,76.48,50,40.119,6.267,1.378,89.65829041700894,1.3874860943867663e-06,76.48,6.267,1.3874860943867663e-06,345445018.828703,4516802.024433878,479.30016000000006
38313,RMJ090010.6+172142.9,135.0441894,17.3619092,0.3315,28.55,76,18.129,2.762,0.455,55.069609419776704,5.9877548500397114e-06,28.55,2.762,5.9877548500397114e-06,13169393.533116512,461274.72970635764,78.85510000000001
16399,RMJ090030.5+173911.6,135.1271189,17.6532126,0.1824,23.99,40,14.08,2.365,0.402,79.14040006452727,2.017461594268088e-06,23.99,2.365,2.017461594268088e-06,28122641.918535903,1172265.1904350105,56.73635
12806,RMJ085804.9+173037.3,134.5205755,17.5103733,0.5215,65.74,66,36.728,5.693,1.037,82.1401520346992,1.8044028023568285e-06,65.74,5.693,1.8044028023568285e-06,207413676.9856273,3155060.4956742823,374.2578199999999
23543,RMJ090412.3+180924.8,136.0513691,18.156899,0.4379,29.4,53,18.279,2.589,0.555,63.218847969131275,3.957858538182675e-06,29.4,2.589,3.957858538182675e-06,19231763.65847334,654141.6210365082,76.11659999999999
10361,RMJ090450.2+181639.8,136.2093003,18.2777291,0.1326,22.32,41,17.599,2.205,0.394,70.82279309516584,2.8150158782988336e-06,22.32,2.205,2.8150158782988336e-06,17483240.63796823,783299.311736928,49.2156
36168,RMJ090341.8+181901.9,135.9240131,18.3172033,0.467,36.3,51,23.948,2.887,0.711,98.66323777102703,1.0411994019679943e-06,36.3,2.887,1.0411994019679943e-06,100651325.57886487,2772763.790051374,104.79809999999999
12732,RMJ090144.9+180101.1,135.4372445,18.0169594,0.451,53.05,74,30.107,4.849,0.694,64.21499194659809,3.776510553961983e-06,53.05,4.849,3.776510553961983e-06,68115644.40886493,1283989.527028557,257.23945
15371,RMJ090122.4+181432.3,135.3432094,18.2423165,0.3356,30.56,79,20.105,2.962,0.425,57.46376021102469,5.2700881134843564e-06,30.56,2.962,5.2700881134843564e-06,17175940.525243495,562039.9386532558,90.51872
7765,RMJ090305.2+183957.2,135.7717368,18.6658762,0.3851,43.71,78,27.78,4.114,0.467,75.52373513312273,2.3213980676411745e-06,43.71,4.114,2.3213980676411745e-06,77463207.41221353,1772207.9023613252,179.82294
25089,RMJ085750.5+175227.4,134.4602796,17.8742707,0.5649,58.48,44,27.57,4.236,1.34,131.17237442485904,4.430705251187344e-07,58.48,4.236,4.430705251187344e-07,559101239.9969857,9560554.719510699,247.72127999999998
14879,RMJ085729.2+175634.6,134.3715811,17.9429372,0.5757,75.32,55,38.302,6.004,1.549,158.86879459496998,2.49392965196773e-07,75.32,6.004,2.49392965196773e-07,1813288035.7839837,24074456.13096102,452.2212799999999
23763,RMJ085938.6+181339.0,134.9108258,18.2274959,0.3784,28.15,63,20.784,2.744,0.423,75.1397605746419,2.3571682315954787e-06,28.15,2.744,2.3571682315954787e-06,32769659.358473837,1164108.6805852163,77.2436
1938,RMJ085923.1+183825.8,134.8462891,18.6404902,0.3574,64.65,119,47.714,5.984,0.481,66.24414026344144,3.439993292958064e-06,64.65,5.984,3.439993292958064e-06,112461149.50047846,1739538.2753360935,386.86560000000003
36100,RMJ090047.6+191128.8,135.1982603,19.1913399,0.4258,29.08,52,18.443,2.583,0.546,82.62538133821867,1.7727992909583502e-06,29.08,2.583,1.7727992909583502e-06,42370075.6104176,1457017.730757139,75.11364
21847,RMJ094531.1+094634.6,146.3794918,9.776277,0.2382,24.85,58,25.828,2.46,0.407,71.42236073929482,2.744715894007609e-06,24.85,2.46,2.744715894007609e-06,22272250.520887803,896267.6265950826,61.131
37324,RMJ094509.6+105814.9,146.2899776,10.9707938,0.5094,37.56,48,27.471,2.943,0.829,128.7715860299118,4.683169381696206e-07,37.56,2.943,4.683169381696206e-07,236034768.31744158,6284205.759250308,110.53908000000001
7962,RMJ094520.9+112519.0,146.3372235,11.4219509,0.3208,33.02,60,28.749,3.194,0.394,58.2848052019375,5.05049507612994e-06,33.02,3.194,5.05049507612994e-06,20882285.480974216,632413.2489695401,105.46588000000001
26295,RMJ095141.1+120728.1,147.9211724,12.1244691,0.5313,51.44,45,20.776,3.839,1.112,162.66947715626836,2.323174262345099e-07,51.44,3.839,2.323174262345099e-07,850035932.3052166,16524804.28276082,197.47816
56845,RMJ095429.1+121837.2,148.6211274,12.3103223,0.3857,23.41,58,16.543,2.235,0.442,47.63761423431686,9.250175880009656e-06,23.41,2.235,9.250175880009656e-06,5656254.613825287,241617.0275021481,52.321349999999995
19067,RMJ095026.4+120159.3,147.6100007,12.033131,0.4271,32.99,54,20.807,3.124,0.503,73.62482475793102,2.5056890652316644e-06,32.99,3.124,2.5056890652316644e-06,41130705.89246136,1246762.8339636663,103.06076000000002
19060,RMJ095058.7+120713.7,147.744544,12.1204849,0.4143,39.82,76,26.475,3.747,0.524,66.44209063124774,3.409338573787322e-06,39.82,3.747,3.409338573787322e-06,43763779.035372384,1099040.15658896,149.20553999999998
17543,RMJ095016.5+123017.2,147.5685641,12.5047827,0.3632,24.56,67,18.551,2.412,0.426,66.41626583302805,3.4133171046036027e-06,24.56,2.412,3.4133171046036027e-06,17355176.265370615,706643.9847463606,59.238719999999994
3422,RMJ095323.4+123742.1,148.3474075,12.628357,0.4112,64.87,89,45.645,5.939,0.576,63.77438629335805,3.8553262547281755e-06,64.87,5.939,3.8553262547281755e-06,99930046.00518912,1540466.2556680918,385.26293000000004
47614,RMJ095233.5+124930.8,148.1395099,12.8252182,0.4496,36.39,61,20.281,3.167,0.712,109.16751713889187,7.686341941830756e-07,36.39,3.167,7.686341941830756e-07,149937552.70345166,4120295.48511821,115.24713
7848,RMJ094310.1+115916.3,145.7920218,11.9878558,0.1785,28.3,44,18.013,2.803,0.379,35.72468140914517,2.19328418255254e-05,28.3,2.803,2.19328418255254e-05,3616717.825762179,127799.21645802753,79.3249
16288,RMJ093534.7+114849.6,143.8945901,11.8137841,0.3811,36.66,70,23.422,3.49,0.456,57.85168139608854,5.164782565695857e-06,36.66,3.49,5.164782565695857e-06,24772272.283017598,675730.2859524713,127.9434
9417,RMJ093548.0+120905.2,143.9501886,12.1514427,0.2587,28.62,52,22.109,2.814,0.382,70.64597510256651,2.8362057177620873e-06,28.62,2.814,2.8362057177620873e-06,28395923.29132867,992170.625133776,80.53668
23832,RMJ093532.9+121413.6,143.8870241,12.2371246,0.1851,24.46,56,20.911,2.382,0.441,43.371352504003625,1.2257195228503187e-05,24.46,2.382,1.2257195228503187e-05,4753430.039566645,194334.83399700106,58.263720000000006
938,RMJ093645.4+123018.2,144.1892031,12.5050687,0.3168,85.4,143,46.758,7.738,0.659,87.65088470016042,1.4850158466583772e-06,85.4,7.738,1.4850158466583772e-06,444995386.06743276,5210718.8064102195,660.8252000000001
19164,RMJ093954.9+122747.2,144.9787014,12.4631122,0.1791,20.61,38,16.828,1.941,0.394,30.37606291307515,3.567841470281154e-05,20.61,1.941,3.567841470281154e-05,1121238.4387932906,54402.64137764632,40.00401
430,RMJ094110.2+123413.8,145.2923035,12.5704958,0.1776,71.41,112,46.783,6.65,0.595,35.74399240155944,2.1897312820691318e-05,71.41,6.65,2.1897312820691318e-05,21686519.432250947,303690.23151170625,474.8765
69113,RMJ093852.8+125731.2,144.7199226,12.9586574,0.3549,22.47,52,19.962,2.2,0.41,46.1308865654998,1.0186490781451929e-05,22.47,2.2,1.0186490781451929e-05,4852897.927322715,215972.31541267087,49.434000000000005
12468,RMJ093912.0+130511.4,144.8000643,13.0864946,0.3428,28.1,56,21.031,2.756,0.386,62.021343873608714,4.1915676823019225e-06,28.1,2.756,4.1915676823019225e-06,18476046.64168743,657510.5566436808,77.4436
13179,RMJ094424.9+121343.5,146.1037358,12.2287477,0.4102,46.17,101,27.041,4.288,0.557,86.87067882688793,1.5253881013759011e-06,46.17,4.288,1.5253881013759011e-06,129787927.29628916,2811087.8773292,197.97696000000002
54297,RMJ094415.2+125037.6,146.0633358,12.8437888,0.3483,20.51,52,13.204,1.968,0.411,62.80841702877632,4.035956309050539e-06,20.51,1.968,4.035956309050539e-06,10001020.057993537,487616.77513376577,40.36368
5828,RMJ094542.8+135020.5,146.4285195,13.8390378,0.445,63.63,94,45.971,5.768,0.665,93.74010271102715,1.2140140833819853e-06,63.63,5.768,1.2140140833819853e-06,302317613.13473916,4751180.4673069175,367.01784
9366,RMJ095721.9+123649.4,149.3414302,12.6137101,0.3672,34.68,93,28.537,3.314,0.451,56.01047595673907,5.691047501019098e-06,34.68,3.314,5.691047501019098e-06,20194791.90420033,582318.105657449,114.92952
34443,RMJ095452.0+123923.8,148.7168366,12.6566052,0.3633,25.91,71,15.829,2.55,0.414,54.087734941434036,6.319804095640049e-06,25.91,2.55,6.319804095640049e-06,10454517.102133147,403493.5199588247,66.0705
29403,RMJ095513.6+124721.7,148.8068661,12.7893701,0.3984,24.14,69,16.966,2.251,0.464,47.750281418939196,9.184852653556696e-06,24.14,2.251,9.184852653556696e-06,5916168.941366521,245077.42093481857,54.33914
28844,RMJ095427.4+124513.2,148.614369,12.7536626,0.4328,30.48,59,19.84,2.769,0.555,76.52239994152198,2.2316919839386218e-06,30.48,2.769,2.2316919839386218e-06,37818444.75286749,1240762.6231255739,84.39912000000001
8687,RMJ095709.9+125514.6,149.291436,12.920732,0.3381,44.3,91,22.337,4.125,0.539,63.76942412958751,3.856226321611724e-06,44.3,4.125,3.856226321611724e-06,47387649.15738248,1069698.6265774828,182.73749999999998
8211,RMJ095904.5+130524.7,149.7686212,13.0901957,0.392,42.47,82,29.406,4.003,0.474,39.082768650989095,1.6751127120605023e-05,42.47,4.003,1.6751127120605023e-05,10149013.184365328,238968.99421627805,170.00741
17448,RMJ100111.9+131717.2,150.2996118,13.2881131,0.24,28.78,61,20.082,2.811,0.425,51.5998100776001,7.278731354434658e-06,28.78,2.811,7.278731354434658e-06,11114653.922583682,386193.6734740681,80.90058
7350,RMJ095701.9+132242.3,149.2578995,13.3784119,0.2491,29.34,58,24.387,2.88,0.386,53.40280619124193,6.5661040977639e-06,29.34,2.88,6.5661040977639e-06,12869000.969505856,438616.25662937475,84.4992
11447,RMJ095910.9+132029.5,149.7954847,13.3415351,0.3858,41.47,84,31.81,3.916,0.467,43.05314544672138,1.2530988775659693e-05,41.47,3.916,1.2530988775659693e-05,12959593.445286654,312505.26754971436,162.39651999999998
17289,RMJ095339.6+125656.1,148.4151204,12.9489133,0.2884,27.54,64,16.246,2.705,0.398,80.43372020372985,1.921699741865584e-06,27.54,2.705,1.921699741865584e-06,38765525.31962129,1407608.0362970694,74.4957
19482,RMJ100102.2+133135.1,150.2590032,13.5264111,0.2703,28.97,76,23.388,2.83,0.416,49.15119994024636,8.421658476451526e-06,28.97,2.83,8.421658476451526e-06,9735030.247218538,336038.3240323969,81.9851
8653,RMJ100352.3+135351.1,150.9677563,13.8975157,0.3908,44.78,90,35.362,4.196,0.496,43.9428408829441,1.1785163410999475e-05,44.78,4.196,1.1785163410999475e-05,15943510.789560178,356040.8840902229,187.89687999999998
9182,RMJ100319.2+140328.7,150.8299578,14.0579815,0.3834,36.39,73,32.894,3.474,0.437,49.301900117552954,8.344667325846974e-06,36.39,3.474,8.344667325846974e-06,15149658.46612329,416313.78032765293,126.41886000000001
